 X== 8401.877172   Y== 3943.829268
 X== 8994.301641   Y== 8004.624759
 X== 2536.242172   Y== 1823.851071
 X== 4699.502454   Y== 3854.306221
 X== 6954.702193   Y== 3294.265626
 X== 7238.448657   Y== 3789.541071
 X== 7969.558797   Y== 6307.629098
 X== 4217.087437   Y== 1242.055726
 X== 1042.569271   Y== 9548.134045
 X== 594.554907   Y== 5004.243592
 X== 2283.308158   Y== 3018.945136
 X== 1348.283175   Y== 5242.860343
 X== 7816.456895   Y== 5803.894608
 X== 5338.956786   Y== 2605.933273
 X== 4829.650202   Y== 9351.803125
 X== 7870.874301   Y== 6909.609771
 X== 569.900195   Y== 6865.175942
 X== 4914.234525   Y== 3106.142368
 X== 8689.027014   Y== 9613.736979
 X== 6960.448593   Y== 5643.729202
 X== 2908.002605   Y== 4198.897245
 X== 9433.270273   Y== 877.561397
 X== 506.526339   Y== 3650.357706
 X== 2119.617123   Y== 1549.095610
 X== 3198.491751   Y== 2714.172035
 X== 6553.339202   Y== 5481.799909
 X== 5733.117171   Y== 7901.622382
 X== 724.660247   Y== 3549.574061
 X== 3705.516985   Y== 6063.617033
 X== 6155.507339   Y== 8535.167188
 X== 5415.420153   Y== 4026.381636
 X== 5444.776959   Y== 5985.320348
 X== 891.557574   Y== 359.011479
 X== 9091.462716   Y== 9580.584587
 X== 9972.748463   Y== 6051.911305
 X== 5224.313790   Y== 2880.751064
 X== 250.808546   Y== 4657.584058
 X== 3758.312461   Y== 757.334885
 X== 8307.941769   Y== 5877.929589
 X== 2306.430495   Y== 1506.433516
 X== 8592.101624   Y== 8859.769701
 X== 6988.233424   Y== 4325.218789
 X== 6761.392079   Y== 7712.893671
 X== 7874.792851   Y== 466.909060
 X== 3776.510700   Y== 4030.300185
 X== 9002.076252   Y== 9191.930852
 X== 8056.681826   Y== 4446.853206
 X== 5177.251196   Y== 8948.239400
 X== 4805.864685   Y== 4268.713907
 X== 8528.823987   Y== 4778.613143
 X== 320.625212   Y== 3753.137772
 X== 7659.364207   Y== 571.433758
 X== 8410.721830   Y== 1417.676667
 X== 1328.768647   Y== 6718.663595
 X== 7295.606256   Y== 3635.199142
 X== 8225.097111   Y== 5887.707875
 X== 2494.968838   Y== 5213.330530
 X== 212.926660   Y== 9256.360917
 X== 2926.224197   Y== 8087.719510
 X== 9723.269981   Y== 6702.734896
 X== 2118.019695   Y== 8725.346228
 X== 5894.665744   Y== 174.701517
 X== 3172.199430   Y== 1071.916936
 X== 9122.940916   Y== 7978.064114
 X== 5340.630848   Y== 7651.764898
 X== 2756.677257   Y== 5661.256060
 X== 1404.902666   Y== 416.041459
 X== 6232.689818   Y== 9815.624501
 X== 1833.718127   Y== 7561.458465
 X== 6534.288091   Y== 9129.324383
 X== 1196.657606   Y== 4759.385202
 X== 5017.032253   Y== 3691.626444
 X== 9972.715732   Y== 5229.958913
 X== 2947.987361   Y== 2898.939928
 X== 3317.678423   Y== 2671.257338
 X== 9601.674825   Y== 5435.698119
 X== 1396.603562   Y== 5496.340569
 X== 5610.399635   Y== 4568.802991
 X== 6568.257504   Y== 4733.340547
 X== 2546.867101   Y== 1908.888347
 X== 2385.105445   Y== 5303.544358
 X== 7570.144407   Y== 3790.008111
 X== 5719.585822   Y== 3802.834225
 X== 3605.632607   Y== 7553.303948
 X== 1364.292685   Y== 139.920698
 X== 6682.628331   Y== 2560.950291
 X== 4899.305899   Y== 1699.660580
 X== 6252.576740   Y== 4872.021626
 X== 6929.619497   Y== 9200.564101
 X== 7770.961555   Y== 247.297916
 X== 1871.821434   Y== 7372.636379
 X== 5682.996034   Y== 3268.424996
 X== 2868.976944   Y== 1293.395665
 X== 7837.227987   Y== 9437.234448
 X== 6026.736212   Y== 384.095083
 X== 1346.122795   Y== 8411.841657
 X== 5687.639446   Y== 8916.267203
 X== 2201.849768   Y== 1407.225263
 X== 2719.101423   Y== 5807.482375
 X== 8960.529211   Y== 4083.394112
 X== 5947.403072   Y== 5643.157538
 X== 6644.344403   Y== 846.708967
 X== 7342.818122   Y== 2896.921138
 X== 5718.730598   Y== 4272.437615
 X== 2097.485234   Y== 3489.692148
 X== 4519.735530   Y== 3969.306668
 X== 862.328522   Y== 202.731560
 X== 7237.731664   Y== 3731.305466
 X== 1496.127225   Y== 5074.959646
 X== 3168.539914   Y== 7522.863437
 X== 5459.054734   Y== 4514.662709
 X== 5934.705094   Y== 1146.694176
 X== 3430.929907   Y== 8136.554862
 X== 2553.919439   Y== 6150.031335
 X== 3944.037233   Y== 1514.448645
 X== 233.425442   Y== 9891.440310
 X== 7157.606188   Y== 6877.769845
 X== 738.149272   Y== 4500.424305
 X== 9774.690987   Y== 6456.879869
 X== 8772.861920   Y== 1872.176217
 X== 9946.572022   Y== 3292.597445
 X== 5841.482890   Y== 808.900539
 X== 3495.329005   Y== 3079.214549
 X== 4540.206010   Y== 4991.456231
 X== 8154.174200   Y== 7708.745924
 X== 2514.319663   Y== 3613.228930
 X== 2223.408628   Y== 8449.024758
 X== 4759.923105   Y== 5654.338536
 X== 6585.579615   Y== 7313.842544
 X== 1804.369866   Y== 529.616848
 X== 8828.291189   Y== 2037.795308
 X== 421.057153   Y== 5985.897372
 X== 8915.565158   Y== 1159.206424
 X== 486.321673   Y== 8690.256141
 X== 7616.086298   Y== 9259.183593
 X== 562.432353   Y== 7562.658315
 X== 2551.781033   Y== 6403.915242
 X== 8371.558855   Y== 6047.110039
 X== 9483.129796   Y== 2911.764860
 X== 1038.566265   Y== 7637.303992
 X== 620.510779   Y== 3552.885933
 X== 1250.532917   Y== 2843.919407
 X== 2001.910686   Y== 6010.456023
 X== 8498.257947   Y== 8587.490306
 X== 3324.298562   Y== 302.627809
 X== 9117.107153   Y== 2152.589747
 X== 2340.423121   Y== 9538.164306
 X== 8138.487124   Y== 1255.988274
 X== 697.370726   Y== 8624.808797
 X== 9946.244415   Y== 8313.457024
 X== 7883.992390   Y== 508.676763
 X== 5876.115335   Y== 435.773418
 X== 6912.592010   Y== 4247.674190
 X== 6482.883462   Y== 6395.721802
 X== 7159.439049   Y== 7521.449727
 X== 4033.025789   Y== 7779.949833
 X== 1074.335655   Y== 5283.558706
 X== 623.869235   Y== 3076.246345
 X== 1294.014725   Y== 9122.127182
 X== 1663.736646   Y== 4618.313287
 X== 9424.754996   Y== 780.843795
 X== 6770.903034   Y== 1765.178112
 X== 319.008096   Y== 4909.390153
 X== 3021.166387   Y== 1016.378822
 X== 3534.198950   Y== 2967.410797
 X== 9329.835851   Y== 1418.191335
 X== 3476.087560   Y== 5205.951182
 X== 1853.964753   Y== 388.679565
 X== 9453.625371   Y== 8336.848215
 X== 6784.401367   Y== 6613.064421
 X== 5858.297942   Y== 817.427151
 X== 4393.014249   Y== 6932.633597
 X== 6100.985858   Y== 5016.883484
 X== 8.879937   Y== 7395.000582
 X== 4139.010666   Y== 1672.616583
 X== 2013.313864   Y== 3563.765657
 X== 2453.460378   Y== 8784.216903
 X== 5328.943769   Y== 2772.468474
 X== 3693.607051   Y== 8350.110156
 X== 3788.847301   Y== 7227.806001
 X== 1317.520948   Y== 3118.683148
 X== 8645.997336   Y== 4793.608508
 X== 8324.634330   Y== 499.962089
 X== 5182.288077   Y== 7778.259701
 X== 8836.810304   Y== 1966.689439
 X== 4391.324117   Y== 4695.108242
 X== 2784.116595   Y== 8784.338366
 X== 1627.741839   Y== 8885.102453
 X== 3801.221845   Y== 1636.621776
 X== 6280.103035   Y== 7940.232511
 X== 3309.238364   Y== 8293.416900
 X== 1503.998163   Y== 5762.698742
 X== 7077.633798   Y== 6832.941932
 X== 8535.167220   Y== 771.240848
 X== 5183.052083   Y== 2324.014517
 X== 7999.046849   Y== 6500.573031
 X== 5442.697664   Y== 6645.044185
 X== 1294.181538   Y== 3767.331989
 X== 7145.006273   Y== 6476.469616
 X== 1545.591686   Y== 5981.816573
 X== 8443.159055   Y== 5936.915803
 X== 676.924815   Y== 1227.275646
 X== 4721.254164   Y== 2304.666653
 X== 112.378099   Y== 8522.476013
 X== 3941.288429   Y== 6392.481134
 X== 6462.708519   Y== 7250.526793
 X== 4685.898030   Y== 7966.706687
 X== 3013.225534   Y== 1763.531827
 X== 4799.648614   Y== 1548.392750
 X== 2534.772676   Y== 9982.700702
 X== 3872.407267   Y== 533.819520
 X== 6483.273728   Y== 9315.104931
 X== 7178.863705   Y== 7777.455266
 X== 3082.436916   Y== 4323.869974
 X== 4253.924878   Y== 4628.028606
 X== 305.686547   Y== 2697.083933
 X== 564.944404   Y== 982.611361
 X== 3924.359579   Y== 5286.198573
 X== 3287.278015   Y== 4036.737678
 X== 3808.674581   Y== 7228.566444
 X== 429.218807   Y== 271.383096
 X== 4479.093237   Y== 5115.116842
 X== 8238.089782   Y== 7492.318772
 X== 6878.648669   Y== 3037.738396
 X== 9040.711522   Y== 9413.421345
 X== 3020.439093   Y== 2913.118784
 X== 9947.240865   Y== 9503.712822
 X== 2228.223710   Y== 7126.104570
 X== 7281.168088   Y== 5310.660626
 X== 1449.974539   Y== 1535.092961
 X== 9938.689233   Y== 1755.661085
 X== 4232.176893   Y== 503.633637
 X== 2738.272447   Y== 8156.536477
 X== 5789.832210   Y== 6025.550461
 X== 2193.274150   Y== 9598.506791
 X== 3254.116906   Y== 2622.492962
 X== 9869.889887   Y== 7733.210143
 X== 7737.609804   Y== 8107.979669
 X== 5225.528909   Y== 4616.258468
 X== 1145.718061   Y== 4266.240426
 X== 4029.679808   Y== 4166.157154
 X== 7179.359210   Y== 3976.920668
 X== 3669.869971   Y== 9407.582921
 X== 1103.025233   Y== 951.038055
 X== 4718.243542   Y== 2552.999776
 X== 2486.131020   Y== 4656.932775
 X== 4308.660861   Y== 6718.307914
 X== 5160.566412   Y== 7046.933312
 X== 4874.844386   Y== 950.398618
 X== 3072.483769   Y== 7068.118540
 X== 548.905405   Y== 6326.600675
 X== 9690.611502   Y== 418.795287
 X== 4059.810813   Y== 7428.221301
 X== 8526.774956   Y== 9285.339722
 X== 2044.479764   Y== 9672.493017
 X== 3551.580144   Y== 6074.159572
 X== 3838.650167   Y== 730.939349
 X== 51.080235   Y== 7508.520143
 X== 138.522266   Y== 1154.105473
 X== 8459.558198   Y== 4856.765813
 X== 3707.105249   Y== 945.689213
 X== 9513.698588   Y== 8015.766110
 X== 7663.997131   Y== 4674.264996
 X== 5062.699418   Y== 2538.841512
 X== 5624.663614   Y== 8135.183192
 X== 9606.960052   Y== 6173.569018
 X== 4461.783862   Y== 9297.571550
 X== 6592.364305   Y== 8521.594679
 X== 6725.792846   Y== 5119.139261
 X== 7806.934397   Y== 8770.272610
 X== 4791.632274   Y== 1358.514541
 X== 4844.432177   Y== 8630.282445
 X== 2089.453890   Y== 4895.512417
 X== 6138.802583   Y== 2227.976160
 X== 6049.617890   Y== 4598.360776
 X== 7084.741973   Y== 9756.723139
 X== 5544.049994   Y== 6598.440556
 X== 7772.489245   Y== 3208.047120
 X== 1272.705547   Y== 2835.188663
 X== 5746.888633   Y== 6897.369161
 X== 970.371850   Y== 5353.848685
 X== 3070.938174   Y== 5432.155712
 X== 4651.420230   Y== 9663.302479
 X== 3953.750387   Y== 1377.213076
 X== 4782.441736   Y== 1760.684783
 X== 147.485682   Y== 9574.074014
 X== 3119.199324   Y== 4991.917864
 X== 8204.356454   Y== 5208.653214
 X== 9887.430281   Y== 4343.159033
 X== 7436.629374   Y== 5937.048167
 X== 8941.519809   Y== 4521.371342
 X== 5693.771302   Y== 4485.569799
 X== 1119.811894   Y== 3466.260542
 X== 7693.616919   Y== 2392.517441
 X== 6301.449205   Y== 3440.505552
 X== 9289.886602   Y== 7271.821055
 X== 8794.354237   Y== 2360.824771
 X== 2703.976767   Y== 3445.774463
 X== 2024.127251   Y== 6657.727154
 X== 4822.987539   Y== 6806.568986
 X== 8418.411938   Y== 4970.473226
 X== 6380.642995   Y== 1537.611257
 X== 9962.391090   Y== 4584.999445
 X== 6746.264476   Y== 9849.821366
 X== 8928.158478   Y== 4182.893845
 X== 5786.869529   Y== 7869.678288
 X== 8704.265192   Y== 1480.640826
 X== 2355.248082   Y== 9824.077086
 X== 4946.901367   Y== 48.865001
 X== 2216.594528   Y== 1248.350572
 X== 3489.370553   Y== 1506.481125
 X== 8520.171628   Y== 2283.724785
 X== 3867.305901   Y== 1224.148390
 X== 5729.499248   Y== 5891.433151
 X== 7881.875549   Y== 552.486787
 X== 2698.002133   Y== 6300.287482
 X== 5522.960013   Y== 9078.645133
 X== 7837.898744   Y== 5485.351098
 X== 3663.644573   Y== 4584.163215
 X== 5335.172459   Y== 2591.803052
 X== 8767.057061   Y== 1122.041983
 X== 461.481335   Y== 7471.322248
 X== 2602.682809   Y== 2816.729417
 X== 7295.399335   Y== 7549.584176
 X== 2865.594417   Y== 9511.993862
 X== 8797.934749   Y== 6354.964970
 X== 1018.474983   Y== 7318.106376
 X== 8638.689755   Y== 4885.780883
 X== 8542.254767   Y== 4368.189003
 X== 777.214030   Y== 6424.130311
 X== 4920.675789   Y== 3475.216168
 X== 2724.417794   Y== 443.635797
 X== 2553.861296   Y== 562.316533
 X== 5928.986895   Y== 6217.505870
 X== 5146.479749   Y== 1264.159349
 X== 8809.308921   Y== 3913.536805
 X== 2386.201333   Y== 9270.790256
 X== 1384.859053   Y== 4988.884141
 X== 2087.519673   Y== 8680.258388
 X== 2538.468313   Y== 4953.114090
 X== 8192.252246   Y== 1336.403061
 X== 1308.079060   Y== 9210.727228
 X== 8654.509438   Y== 9946.768815
 X== 4096.508112   Y== 7196.764200
 X== 4314.957813   Y== 4873.722142
 X== 3620.894511   Y== 9235.633602
 X== 8348.938310   Y== 6345.312305
 X== 9679.269399   Y== 902.799601
 X== 6907.628838   Y== 5608.256290
 X== 7120.305475   Y== 2054.108582
 X== 6872.415639   Y== 5929.614392
 X== 5967.645387   Y== 9258.616971
 X== 5200.404648   Y== 7352.504440
 X== 4247.501108   Y== 7287.924321
 X== 6032.762824   Y== 6785.969425
 X== 2241.038406   Y== 4225.015065
 X== 8122.372487   Y== 3549.117466
 X== 3435.742293   Y== 6776.881920
 X== 3495.886281   Y== 7532.250405
 X== 3973.646115   Y== 7810.844093
 X== 2405.972542   Y== 7594.540626
 X== 7046.477695   Y== 754.910852
 X== 3939.852926   Y== 6725.747090
 X== 1657.710453   Y== 847.481760
 X== 2334.003380   Y== 8778.015929
 X== 2901.590342   Y== 9206.419019
 X== 4707.630321   Y== 8869.235734
 X== 8465.035990   Y== 9908.034969
 X== 6221.740170   Y== 2712.537093
 X== 7195.959285   Y== 2254.502993
 X== 9498.506519   Y== 9436.997692
 X== 6479.518058   Y== 7620.879001
 X== 2986.115158   Y== 9915.260351
 X== 4397.760916   Y== 6482.001439
 X== 7447.510752   Y== 8371.407035
 X== 4292.845528   Y== 9853.483299
 X== 5965.947656   Y== 1339.323219
 X== 608.394146   Y== 9905.800587
 X== 8065.070313   Y== 2266.104600
 X== 753.282342   Y== 399.073688
 X== 1044.120528   Y== 3654.872688
 X== 9605.492707   Y== 5751.750849
 X== 2524.108418   Y== 8070.528693
 X== 5659.785813   Y== 8745.848587
 X== 783.065786   Y== 2855.745094
 X== 1000.351576   Y== 281.572300
 X== 2292.742781   Y== 7479.869638
 X== 7902.451306   Y== 5278.857940
 X== 7395.129985   Y== 2300.212217
 X== 1760.859374   Y== 4842.640737
 X== 671.619247   Y== 6053.704906
 X== 4696.124031   Y== 6637.566908
 X== 7393.028125   Y== 5304.518177
 X== 6543.367489   Y== 5458.098434
 X== 7570.622776   Y== 7296.649831
 X== 5857.172122   Y== 8614.743305
 X== 951.522515   Y== 5462.664829
 X== 4366.494149   Y== 3475.630932
 X== 3533.193517   Y== 26.279958
 X== 2221.479519   Y== 4316.259303
 X== 2882.025052   Y== 3221.831095
 X== 4597.831608   Y== 5174.767838
 X== 701.700729   Y== 2500.282909
 X== 453.625773   Y== 8096.830718
 X== 4800.495126   Y== 2214.485152
 X== 2939.471450   Y== 5472.114377
 X== 8268.190058   Y== 7635.595481
 X== 2109.681280   Y== 5661.218178
 X== 2940.113653   Y== 8653.048770
 X== 1119.316612   Y== 510.736425
 X== 5949.698596   Y== 6976.488734
 X== 9125.479734   Y== 6901.221116
 X== 2439.153559   Y== 3491.973879
 X== 376.852043   Y== 5972.347081
 X== 3518.253841   Y== 2598.331563
 X== 288.606379   Y== 6400.278893
 X== 5820.162662   Y== 4886.437987
 X== 1575.046727   Y== 6521.863391
 X== 7386.720896   Y== 2028.672505
 X== 4618.694105   Y== 2187.216022
 X== 4243.157657   Y== 7558.165555
 X== 7659.330400   Y== 2511.347710
 X== 5193.761031   Y== 9769.011680
 X== 8172.565889   Y== 8133.874684
 X== 8422.060445   Y== 9291.882501
 X== 8644.611113   Y== 4371.759037
 X== 6268.371235   Y== 7770.090843
 X== 1272.980148   Y== 8707.524794
 X== 1262.064716   Y== 1649.832195
 X== 4679.871870   Y== 4780.318558
 X== 4248.163758   Y== 4968.478254
 X== 1180.597451   Y== 68.326416
 X== 9854.916241   Y== 2755.644178
 X== 6590.189811   Y== 7241.637137
 X== 4784.316684   Y== 1208.883911
 X== 9428.853160   Y== 9027.474341
 X== 8767.049470   Y== 7088.183554
 X== 1538.822046   Y== 3960.810496
 X== 6857.195230   Y== 9711.387940
 X== 2094.685180   Y== 5279.255670
 X== 9003.270436   Y== 739.296289
 X== 9651.014707   Y== 5271.641666
 X== 8509.387131   Y== 923.994855
 X== 3979.166459   Y== 9771.451848
 X== 2573.827050   Y== 8659.038329
 X== 4551.770405   Y== 6821.990808
 X== 3627.516578   Y== 5732.367856
 X== 6890.317228   Y== 3482.432819
 X== 8488.012035   Y== 3480.507035
 X== 724.069951   Y== 3272.328718
 X== 4689.390946   Y== 152.923106
 X== 2299.803054   Y== 3456.440411
 X== 7241.106661   Y== 3838.625105
 X== 7417.250912   Y== 4098.301886
 X== 3550.013040   Y== 9511.936093
 X== 9377.557556   Y== 2553.283471
 X== 251.232376   Y== 9028.572258
 X== 7824.925141   Y== 8760.619508
 X== 9952.567113   Y== 1804.091596
 X== 8532.071350   Y== 2526.394158
 X== 463.129920   Y== 3083.841751
 X== 9348.384970   Y== 4090.646503
 X== 8816.209607   Y== 6238.702194
 X== 7573.079321   Y== 7304.221642
 X== 9719.209229   Y== 8297.149273
 X== 576.550355   Y== 4408.600169
 X== 8450.072379   Y== 2876.353410
 X== 7865.040585   Y== 5691.179035
 X== 6714.978515   Y== 5282.291493
 X== 9789.480921   Y== 264.991550
 X== 4794.227581   Y== 9167.038472
 X== 2818.275025   Y== 5045.459957
 X== 8195.610725   Y== 643.200162
 X== 3806.079460   Y== 8148.177838
 X== 2447.291758   Y== 2338.150806
 X== 674.571991   Y== 2910.421678
 X== 5421.992562   Y== 22.956957
 X== 7001.068181   Y== 4238.202164
 X== 6261.659151   Y== 4574.147498
 X== 1542.423801   Y== 5980.868375
 X== 2871.296766   Y== 2118.974157
 X== 389.468544   Y== 1321.369140
 X== 4995.327571   Y== 8254.509130
 X== 7012.548175   Y== 1710.306081
 X== 3536.800618   Y== 6802.029091
 X== 1975.297635   Y== 8331.028199
 X== 5969.067559   Y== 4793.572661
 X== 3376.488152   Y== 4164.678284
 X== 5436.772823   Y== 7182.567612
 X== 2312.856117   Y== 7884.064581
 X== 9520.718418   Y== 2987.428109
 X== 794.486255   Y== 4942.710975
 X== 3010.385070   Y== 7795.554440
 X== 9180.913143   Y== 9272.044222
 X== 2369.701933   Y== 723.336940
 X== 5252.912596   Y== 5240.998704
 X== 2842.311101   Y== 5642.381141
 X== 6562.367844   Y== 7837.638672
 X== 3896.890266   Y== 3574.916019
 X== 9547.944753   Y== 7433.690884
 X== 376.945106   Y== 1523.242384
 X== 5764.719078   Y== 6346.012669
 X== 6316.815045   Y== 9141.207230
 X== 510.690948   Y== 1753.587863
 X== 6323.774837   Y== 2823.547066
 X== 9637.652444   Y== 5844.493250
 X== 5810.975174   Y== 432.138699
 X== 787.204225   Y== 8821.360245
 X== 8227.693140   Y== 9968.117368
 X== 8093.404466   Y== 597.395068
 X== 691.454304   Y== 3346.317058
 X== 5838.393772   Y== 3533.765405
 X== 8988.698199   Y== 2400.761616
 X== 1371.404073   Y== 2885.588460
 X== 5975.677635   Y== 919.348826
 X== 319.279339   Y== 6352.622740
 X== 2442.591210   Y== 6083.998418
 X== 2698.635404   Y== 8759.406260
 X== 5225.205643   Y== 3209.326353
 X== 512.994118   Y== 1548.980475
 X== 6032.873418   Y== 150.646563
 X== 7393.473725   Y== 1843.848593
 X== 582.785262   Y== 8180.677950
 X== 665.208833   Y== 8810.478402
 X== 8148.795314   Y== 8758.613299
 X== 9407.873470   Y== 8840.249623
 X== 2104.930352   Y== 5246.267242
 X== 2374.015023   Y== 1093.628547
 X== 7647.028858   Y== 3745.419101
 X== 3979.217007   Y== 3622.706488
 X== 4664.767927   Y== 4298.496346
 X== 9975.329228   Y== 7107.359137
 X== 382.494759   Y== 2673.964632
 X== 5866.765392   Y== 5607.700402
 X== 5883.290985   Y== 6379.759515
 X== 7156.680877   Y== 1916.164403
 X== 6530.406078   Y== 4550.154602
 X== 3760.012995   Y== 7113.191340
 X== 2730.832548   Y== 4425.221828
 X== 5923.669737   Y== 879.627862
 X== 3183.835127   Y== 5331.543202
 X== 9719.877485   Y== 5288.765479
 X== 577.810440   Y== 2093.892504
 X== 6382.394031   Y== 8224.839297
 X== 5839.311604   Y== 361.611033
 X== 1847.545780   Y== 504.079527
 X== 4660.107384   Y== 1822.875008
 X== 7611.438668   Y== 5042.602143
 X== 4496.839640   Y== 3478.204055
 X== 650.302545   Y== 380.130620
 X== 9857.963570   Y== 7806.983421
 X== 2296.295023   Y== 6388.369643
 X== 2357.138019   Y== 6056.308018
 X== 3501.560978   Y== 5087.970572
 X== 481.529846   Y== 9425.230715
 X== 5967.598435   Y== 3665.364973
 X== 4756.773917   Y== 5687.475915
 X== 8954.130453   Y== 5334.584357
 X== 7781.368418   Y== 5336.524479
 X== 3559.423654   Y== 3620.680023
 X== 5698.135516   Y== 5406.969434
 X== 4124.759549   Y== 358.242896
 X== 7229.844442   Y== 1736.198213
 X== 5400.845038   Y== 1726.684078
 X== 5214.402273   Y== 6051.147583
 X== 2106.814702   Y== 5072.365839
 X== 3858.131004   Y== 4403.109725
 X== 1460.735482   Y== 6215.269024
 X== 459.417743   Y== 4962.296460
 X== 1303.239591   Y== 940.947589
 X== 4387.527175   Y== 7270.838026
 X== 4606.312562   Y== 9144.301093
 X== 2958.313936   Y== 3560.443010
 X== 4478.885445   Y== 739.682354
 X== 8896.967493   Y== 8038.309099
 X== 4360.362377   Y== 4595.103005
 X== 3445.278533   Y== 8485.121927
 X== 4953.345901   Y== 675.122971
 X== 221.320139   Y== 354.190935
 X== 2401.807053   Y== 5435.722412
 X== 6405.338522   Y== 4508.621755
 X== 508.088246   Y== 263.469522
 X== 8911.731480   Y== 1968.823728
 X== 6478.738546   Y== 9371.149223
 X== 6931.120193   Y== 7781.978141
 X== 312.096807   Y== 1318.647364
 X== 5052.816162   Y== 4918.409369
 X== 462.948452   Y== 8011.130103
 X== 8478.852384   Y== 4941.833897
 X== 8750.812457   Y== 7375.819873
